year,round,date,circuit_name,driver_code,driver_number,team_name,grid_position,classified_position,status,points_real
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,ALO,7,Renault,5.0,3,Finished,6.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,VET,15,Red Bull,2.0,4,Finished,5.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,BUT,22,Brawn,11.0,5,Finished,4.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,BAR,23,Brawn,9.0,6,Finished,3.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,KOV,2,McLaren,8.0,7,Finished,2.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,KUB,5,BMW Sauber,7.0,8,Finished,1.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,NAK,17,Williams,10.0,9,Finished,0.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,ALG,11,Toro Rosso,16.0,R,Brakes,0.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,BUE,12,Toro Rosso,13.0,R,Gearbox,0.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,WEB,14,Red Bull,4.0,R,Brakes,0.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,SUT,20,Force India,15.0,R,Collision,0.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,HEI,6,BMW Sauber,20.0,R,Collision,0.0
2009,14,2009-09-27 12:00:00+00:00,Singapore Grand Prix,GRO,8,Renault,18.0,R,Brakes,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,VET,15,Red Bull,1.0,1,Finished,10.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,ALO,7,Renault,16.0,10,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,KOV,2,McLaren,11.0,11,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,FIS,3,Ferrari,14.0,12,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,SUT,20,Force India,8.0,13,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,LIU,21,Force India,18.0,14,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,NAK,17,Williams,15.0,15,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,GRO,8,Renault,17.0,16,+1 Lap,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,WEB,14,Red Bull,19.0,17,+2 Laps,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,TRU,9,Toyota,2.0,2,Finished,8.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,HAM,1,McLaren,3.0,3,Finished,6.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,RAI,4,Ferrari,5.0,4,Finished,5.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,ROS,16,Williams,7.0,5,Finished,4.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,HEI,6,BMW Sauber,4.0,6,Finished,3.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,BAR,23,Brawn,6.0,7,Finished,2.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,BUT,22,Brawn,10.0,8,Finished,1.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,KUB,5,BMW Sauber,9.0,9,Finished,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,ALG,11,Toro Rosso,12.0,R,Accident,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,BUE,12,Toro Rosso,13.0,R,Clutch,0.0
2009,15,2009-10-04 05:00:00+00:00,Japanese Grand Prix,GLO,10,Toyota,20.0,W,Injured,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,WEB,14,Red Bull,2.0,1,Finished,10.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,KOB,10,Toyota,11.0,10,Finished,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,FIS,3,Ferrari,19.0,11,Finished,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,LIU,21,Force India,20.0,12,Finished,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,GRO,8,Renault,13.0,13,+1 Lap,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,ALG,11,Toro Rosso,12.0,14,+1 Lap,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,KUB,5,BMW Sauber,8.0,2,Finished,8.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,HAM,1,McLaren,17.0,3,Finished,6.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,VET,15,Red Bull,15.0,4,Finished,5.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,BUT,22,Brawn,14.0,5,Finished,4.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,RAI,4,Ferrari,5.0,6,Finished,3.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,BUE,12,Toro Rosso,6.0,7,Finished,2.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,BAR,23,Brawn,1.0,8,Finished,1.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,KOV,2,McLaren,16.0,9,Finished,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,NAK,17,Williams,9.0,R,Accident,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,ROS,16,Williams,7.0,R,Gearbox,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,HEI,6,BMW Sauber,18.0,R,Out of fuel,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,SUT,20,Force India,3.0,R,Accident,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,TRU,9,Toyota,4.0,R,Accident,0.0
2009,16,2009-10-18 16:00:00+00:00,Brazilian Grand Prix,ALO,7,Renault,10.0,R,Accident,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,VET,15,Red Bull,2.0,1,Finished,10.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,KUB,5,BMW Sauber,7.0,10,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,KOV,2,McLaren,18.0,11,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,RAI,4,Ferrari,11.0,12,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,NAK,17,Williams,13.0,13,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,ALO,7,Renault,15.0,14,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,LIU,21,Force India,16.0,15,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,FIS,3,Ferrari,20.0,16,+1 Lap,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,SUT,20,Force India,17.0,17,+1 Lap,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,GRO,8,Renault,19.0,18,+1 Lap,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,WEB,14,Red Bull,3.0,2,Finished,8.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,BUT,22,Brawn,5.0,3,Finished,6.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,BAR,23,Brawn,4.0,4,Finished,5.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,HEI,6,BMW Sauber,8.0,5,Finished,4.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,KOB,10,Toyota,12.0,6,Finished,3.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,TRU,9,Toyota,6.0,7,Finished,2.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,BUE,12,Toro Rosso,10.0,8,Finished,1.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,ROS,16,Williams,9.0,9,Finished,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,HAM,1,McLaren,1.0,R,Brakes,0.0
2009,17,2009-11-01 11:00:00+00:00,Abu Dhabi Grand Prix,ALG,11,Toro Rosso,14.0,R,Gearbox,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,ALO,8,Ferrari,3.0,1,Finished,25.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,BAR,9,Williams,11.0,10,Finished,1.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,KUB,11,Renault,9.0,11,Finished,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,SUT,14,Force India,10.0,12,Finished,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,ALG,17,Toro Rosso,18.0,13,Finished,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,HUL,10,Williams,13.0,14,+1 Lap,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,KOV,19,Lotus,21.0,15,+2 Laps,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,BUE,16,Toro Rosso,15.0,16,Electrical,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,TRU,18,Lotus,20.0,17,Hydraulics,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,MAS,7,Ferrari,2.0,2,Finished,18.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,HAM,2,McLaren,4.0,3,Finished,15.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,VET,5,Red Bull,1.0,4,Finished,12.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,ROS,4,Mercedes,5.0,5,Finished,10.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,MSC,3,Mercedes,7.0,6,Finished,8.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,BUT,1,McLaren,8.0,7,Finished,6.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,WEB,6,Red Bull,6.0,8,Finished,4.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,LIU,15,Force India,12.0,9,Finished,2.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,DLR,22,Sauber,14.0,R,Hydraulics,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,SEN,21,HRT,23.0,R,Overheating,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,GLO,24,Virgin,19.0,R,Gearbox,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,PET,12,Renault,17.0,R,Suspension,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,KOB,23,Sauber,16.0,R,Hydraulics,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,DIG,25,Virgin,22.0,R,Hydraulics,0.0
2010,1,2010-03-14 12:00:00+00:00,Bahrain Grand Prix,CHA,20,HRT,24.0,R,Accident,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,BUT,1,McLaren,4.0,1,Finished,25.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,MSC,3,Mercedes,7.0,10,Finished,1.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,ALG,17,Toro Rosso,17.0,11,Finished,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,DLR,22,Sauber,14.0,12,Finished,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,KOV,19,Lotus,19.0,13,+2 Laps,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,CHA,20,HRT,22.0,14,+5 Laps,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,KUB,11,Renault,9.0,2,Finished,18.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,MAS,7,Ferrari,5.0,3,Finished,15.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,ALO,8,Ferrari,3.0,4,Finished,12.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,ROS,4,Mercedes,6.0,5,Finished,10.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,HAM,2,McLaren,11.0,6,Finished,8.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,LIU,15,Force India,13.0,7,Finished,6.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,BAR,9,Williams,8.0,8,Finished,4.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,WEB,6,Red Bull,2.0,9,Finished,2.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,GLO,24,Virgin,23.0,R,Suspension,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,DIG,25,Virgin,24.0,R,Hydraulics,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,VET,5,Red Bull,1.0,R,Wheel,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,SUT,14,Force India,10.0,R,Engine,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,PET,12,Renault,18.0,R,Spun off,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,SEN,21,HRT,21.0,R,Hydraulics,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,BUE,16,Toro Rosso,12.0,R,Collision,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,HUL,10,Williams,15.0,R,Collision,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,KOB,23,Sauber,16.0,R,Collision,0.0
2010,2,2010-03-28 06:00:00+00:00,Australian Grand Prix,TRU,18,Lotus,20.0,W,Hydraulics,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,VET,5,Red Bull,3.0,1,Finished,25.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,HUL,10,Williams,5.0,10,Finished,1.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,BUE,16,Toro Rosso,13.0,11,Finished,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,BAR,9,Williams,7.0,12,+1 Lap,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,ALO,8,Ferrari,19.0,13,Engine,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,DIG,25,Virgin,24.0,14,+3 Laps,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,CHA,20,HRT,22.0,15,+3 Laps,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,SEN,21,HRT,23.0,16,+4 Laps,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,TRU,18,Lotus,18.0,17,+5 Laps,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,WEB,6,Red Bull,1.0,2,Finished,18.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,ROS,4,Mercedes,2.0,3,Finished,15.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,KUB,11,Renault,6.0,4,Finished,12.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,SUT,14,Force India,4.0,5,Finished,10.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,HAM,2,McLaren,20.0,6,Finished,8.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,MAS,7,Ferrari,21.0,7,Finished,6.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,BUT,1,McLaren,17.0,8,Finished,4.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,ALG,17,Toro Rosso,14.0,9,Finished,2.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,KOV,19,Lotus,15.0,R,+10 Laps,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,PET,12,Renault,11.0,R,Gearbox,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,LIU,15,Force India,10.0,R,Throttle,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,MSC,3,Mercedes,8.0,R,Wheel,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,KOB,23,Sauber,9.0,R,Engine,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,GLO,24,Virgin,16.0,R,Spun off,0.0
2010,3,2010-04-04 08:00:00+00:00,Malaysian Grand Prix,DLR,22,Sauber,12.0,W,Engine,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,BUT,1,McLaren,5.0,1,Finished,25.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,MSC,3,Mercedes,9.0,10,Finished,1.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,SUT,14,Force India,10.0,11,Finished,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,BAR,9,Williams,11.0,12,Finished,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,ALG,17,Toro Rosso,12.0,13,Finished,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,KOV,19,Lotus,21.0,14,+1 Lap,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,HUL,10,Williams,16.0,15,+1 Lap,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,SEN,21,HRT,23.0,16,+2 Laps,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,CHA,20,HRT,24.0,17,+4 Laps,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,HAM,2,McLaren,6.0,2,Finished,18.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,ROS,4,Mercedes,4.0,3,Finished,15.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,ALO,8,Ferrari,3.0,4,Finished,12.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,KUB,11,Renault,8.0,5,Finished,10.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,VET,5,Red Bull,1.0,6,Finished,8.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,PET,12,Renault,14.0,7,Finished,6.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,WEB,6,Red Bull,2.0,8,Finished,4.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,MAS,7,Ferrari,7.0,9,Finished,2.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,TRU,18,Lotus,20.0,R,Hydraulics,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,DIG,25,Virgin,22.0,R,Clutch,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,DLR,22,Sauber,17.0,R,Technical,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,BUE,16,Toro Rosso,13.0,R,Accident,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,KOB,23,Sauber,15.0,R,Accident,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,LIU,15,Force India,18.0,R,Accident,0.0
2010,4,2010-04-18 06:00:00+00:00,Chinese Grand Prix,GLO,24,Virgin,19.0,W,Engine,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,WEB,6,Red Bull,1.0,1,Finished,25.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,ALG,17,Toro Rosso,15.0,10,+1 Lap,1.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,PET,12,Renault,19.0,11,+1 Lap,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,KOB,23,Sauber,10.0,12,+1 Lap,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,ROS,4,Mercedes,8.0,13,+1 Lap,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,HAM,2,McLaren,3.0,14,Puncture,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,LIU,15,Force India,16.0,15,Engine,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,HUL,10,Williams,13.0,16,+2 Laps,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,TRU,18,Lotus,18.0,17,+3 Laps,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,GLO,24,Virgin,22.0,18,+3 Laps,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,DIG,25,Virgin,23.0,19,+4 Laps,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,ALO,8,Ferrari,4.0,2,Finished,18.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,VET,5,Red Bull,2.0,3,Finished,15.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,MSC,3,Mercedes,6.0,4,Finished,12.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,BUT,1,McLaren,5.0,5,Finished,10.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,MAS,7,Ferrari,9.0,6,Finished,8.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,SUT,14,Force India,11.0,7,Finished,6.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,KUB,11,Renault,7.0,8,Finished,4.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,BAR,9,Williams,17.0,9,+1 Lap,2.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,BUE,16,Toro Rosso,14.0,R,Hydraulics,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,CHA,20,HRT,24.0,R,Suspension,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,DLR,22,Sauber,12.0,R,Collision,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,SEN,21,HRT,21.0,R,Accident,0.0
2010,5,2010-05-09 12:00:00+00:00,Spanish Grand Prix,KOV,19,Lotus,20.0,W,Gearbox,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,WEB,6,Red Bull,1.0,1,Finished,25.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,BUE,16,Toro Rosso,13.0,10,Finished,1.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,ALG,17,Toro Rosso,17.0,11,Finished,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,MSC,3,Mercedes,7.0,12,Finished,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,PET,12,Renault,14.0,13,Brakes,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,CHA,20,HRT,23.0,14,Collision,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,TRU,18,Lotus,19.0,15,Collision,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,VET,5,Red Bull,3.0,2,Finished,18.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,KUB,11,Renault,2.0,3,Finished,15.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,MAS,7,Ferrari,4.0,4,Finished,12.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,HAM,2,McLaren,5.0,5,Finished,10.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,ALO,8,Ferrari,24.0,6,Finished,8.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,ROS,4,Mercedes,6.0,7,Finished,6.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,SUT,14,Force India,12.0,8,Finished,4.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,LIU,15,Force India,10.0,9,Finished,2.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,KOV,19,Lotus,18.0,R,Steering,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,SEN,21,HRT,22.0,R,Hydraulics,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,BAR,9,Williams,9.0,R,Suspension,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,KOB,23,Sauber,16.0,R,Gearbox,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,DIG,25,Virgin,21.0,R,Wheel,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,GLO,24,Virgin,20.0,R,Track rod,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,DLR,22,Sauber,15.0,R,Hydraulics,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,BUT,1,McLaren,8.0,R,Engine,0.0
2010,6,2010-05-16 12:00:00+00:00,Monaco Grand Prix,HUL,10,Williams,11.0,R,Front wing,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,HAM,2,McLaren,2.0,1,Finished,25.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,KOB,23,Sauber,10.0,10,Finished,1.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,DLR,22,Sauber,13.0,11,Finished,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,ALG,17,Toro Rosso,16.0,12,Finished,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,LIU,15,Force India,18.0,13,+1 Lap,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,BAR,9,Williams,15.0,14,+1 Lap,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,PET,12,Renault,9.0,15,+1 Lap,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,BUE,16,Toro Rosso,14.0,16,+1 Lap,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,HUL,10,Williams,17.0,17,+1 Lap,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,GLO,24,Virgin,21.0,18,+3 Laps,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,DIG,25,Virgin,23.0,19,+3 Laps,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,BUT,1,McLaren,4.0,2,Finished,18.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,CHA,20,HRT,24.0,20,Fuel pump,0.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,WEB,6,Red Bull,1.0,3,Finished,15.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,MSC,3,Mercedes,5.0,4,Finished,12.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,ROS,4,Mercedes,6.0,5,Finished,10.0
2010,7,2010-05-30 11:00:00+00:00,Turkish Grand Prix,KUB,11,Renault,7.0,6,Finished,8.0
