year,round,driver,team,position,puntos_carrera,es_abandono
2011,10,WEB,Red Bull,3,15,False
2011,10,VET,Red Bull,4,12,False
2011,10,MAS,Ferrari,5,10,False
2011,10,SUT,Force India,6,8,False
2011,10,ROS,Mercedes,7,6,False
2011,10,MSC,Mercedes,8,4,False
2011,10,KOB,Sauber,9,2,False
2011,10,PET,Renault,10,1,False
2011,10,PER,Sauber,11,0,False
2011,10,ALG,Toro Rosso,12,0,False
2011,10,DIR,Force India,13,0,False
2011,10,MAL,Williams,14,0,False
2011,10,BUE,Toro Rosso,15,0,False
2011,10,KOV,Lotus,16,0,False
2011,10,GLO,Virgin,17,0,False
2011,10,DAM,Virgin,18,0,False
2011,10,RIC,HRT,19,0,False
2011,10,CHA,Lotus,20,0,False
2011,10,LIU,HRT,999,0,True
2011,10,BUT,McLaren,999,0,True
2011,10,BAR,Williams,999,0,True
2011,10,HEI,Renault,999,0,True
2011,11,BUT,McLaren,1,25,False
2011,11,VET,Red Bull,2,18,False
2011,11,ALO,Ferrari,3,15,False
2011,11,HAM,McLaren,4,12,False
2011,11,WEB,Red Bull,5,10,False
2011,11,MAS,Ferrari,6,8,False
2011,11,DIR,Force India,7,6,False
2011,11,BUE,Toro Rosso,8,4,False
2011,11,ROS,Mercedes,9,2,False
2011,11,ALG,Toro Rosso,10,1,False
2011,11,KOB,Sauber,11,0,False
2011,11,PET,Renault,12,0,False
2011,11,BAR,Williams,13,0,False
2011,11,SUT,Force India,14,0,False
2011,11,PER,Sauber,15,0,False
2011,11,MAL,Williams,16,0,False
2011,11,GLO,Virgin,17,0,False
2011,11,RIC,HRT,18,0,False
2011,11,DAM,Virgin,19,0,False
2011,11,LIU,HRT,20,0,False
2011,11,KOV,Lotus,999,0,True
2011,11,MSC,Mercedes,999,0,True
2011,11,HEI,Renault,999,0,True
2011,11,TRU,Lotus,999,0,True
2011,12,VET,Red Bull,1,25,False
2011,12,WEB,Red Bull,2,18,False
2011,12,BUT,McLaren,3,15,False
2011,12,ALO,Ferrari,4,12,False
2011,12,MSC,Mercedes,5,10,False
2011,12,ROS,Mercedes,6,8,False
2011,12,SUT,Force India,7,6,False
2011,12,MAS,Ferrari,8,4,False
2011,12,PET,Renault,9,2,False
2011,12,MAL,Williams,10,1,False
2011,12,DIR,Force India,11,0,False
2011,12,KOB,Sauber,12,0,False
2011,12,SEN,Renault,13,0,False
2011,12,TRU,Lotus,14,0,False
2011,12,KOV,Lotus,15,0,False
2011,12,BAR,Williams,16,0,False
2011,12,DAM,Virgin,17,0,False
2011,12,GLO,Virgin,18,0,False
2011,12,LIU,HRT,19,0,False
2011,12,PER,Sauber,999,0,True
2011,12,RIC,HRT,999,0,True
2011,12,HAM,McLaren,999,0,True
2011,12,BUE,Toro Rosso,999,0,True
2011,12,ALG,Toro Rosso,999,0,True
2011,13,VET,Red Bull,1,25,False
2011,13,BUT,McLaren,2,18,False
2011,13,ALO,Ferrari,3,15,False
2011,13,HAM,McLaren,4,12,False
2011,13,MSC,Mercedes,5,10,False
2011,13,MAS,Ferrari,6,8,False
2011,13,ALG,Toro Rosso,7,6,False
2011,13,DIR,Force India,8,4,False
2011,13,SEN,Renault,9,2,False
2011,13,BUE,Toro Rosso,10,1,False
2011,13,MAL,Williams,11,0,False
2011,13,BAR,Williams,12,0,False
2011,13,KOV,Lotus,13,0,False
2011,13,TRU,Lotus,14,0,False
2011,13,GLO,Virgin,15,0,False
2011,13,RIC,HRT,999,0,True
2011,13,PER,Sauber,999,0,True
2011,13,KOB,Sauber,999,0,True
2011,13,SUT,Force India,999,0,True
2011,13,WEB,Red Bull,999,0,True
2011,13,DAM,Virgin,999,0,True
2011,13,PET,Renault,999,0,True
2011,13,ROS,Mercedes,999,0,True
2011,13,LIU,HRT,999,0,True
2011,14,VET,Red Bull,1,25,False
2011,14,BUT,McLaren,2,18,False
2011,14,WEB,Red Bull,3,15,False
2011,14,ALO,Ferrari,4,12,False
2011,14,HAM,McLaren,5,10,False
2011,14,DIR,Force India,6,8,False
2011,14,ROS,Mercedes,7,6,False
2011,14,SUT,Force India,8,4,False
2011,14,MAS,Ferrari,9,2,False
2011,14,PER,Sauber,10,1,False
2011,14,MAL,Williams,11,0,False
2011,14,BUE,Toro Rosso,12,0,False
2011,14,BAR,Williams,13,0,False
2011,14,KOB,Sauber,14,0,False
2011,14,SEN,Renault,15,0,False
2011,14,KOV,Lotus,16,0,False
2011,14,PET,Renault,17,0,False
2011,14,DAM,Virgin,18,0,False
2011,14,RIC,HRT,19,0,False
2011,14,LIU,HRT,20,0,False
2011,14,ALG,Toro Rosso,21,0,False
2011,14,TRU,Lotus,999,0,True
2011,14,MSC,Mercedes,999,0,True
2011,14,GLO,Virgin,999,0,True
2011,15,BUT,McLaren,1,25,False
2011,15,ALO,Ferrari,2,18,False
2011,15,VET,Red Bull,3,15,False
2011,15,WEB,Red Bull,4,12,False
2011,15,HAM,McLaren,5,10,False
2011,15,MSC,Mercedes,6,8,False
2011,15,MAS,Ferrari,7,6,False
2011,15,PER,Sauber,8,4,False
2011,15,PET,Renault,9,2,False
2011,15,ROS,Mercedes,10,1,False
2011,15,SUT,Force India,11,0,False
2011,15,DIR,Force India,12,0,False
2011,15,KOB,Sauber,13,0,False
2011,15,MAL,Williams,14,0,False
2011,15,ALG,Toro Rosso,15,0,False
2011,15,SEN,Renault,16,0,False
2011,15,BAR,Williams,17,0,False
2011,15,KOV,Lotus,18,0,False
2011,15,TRU,Lotus,19,0,False
2011,15,GLO,Virgin,20,0,False
2011,15,DAM,Virgin,21,0,False
2011,15,RIC,HRT,22,0,False
2011,15,LIU,HRT,23,0,False
2011,15,BUE,Toro Rosso,999,0,True
2011,16,VET,Red Bull,1,25,False
2011,16,HAM,McLaren,2,18,False
2011,16,WEB,Red Bull,3,15,False
2011,16,BUT,McLaren,4,12,False
2011,16,ALO,Ferrari,5,10,False
2011,16,MAS,Ferrari,6,8,False
2011,16,ALG,Toro Rosso,7,6,False
2011,16,ROS,Mercedes,8,4,False
2011,16,BUE,Toro Rosso,9,2,False
2011,16,DIR,Force India,10,1,False
2011,16,SUT,Force India,11,0,False
2011,16,BAR,Williams,12,0,False
2011,16,SEN,Renault,13,0,False
2011,16,KOV,Lotus,14,0,False
2011,16,KOB,Sauber,15,0,False
2011,16,PER,Sauber,16,0,False
2011,16,TRU,Lotus,17,0,False
2011,16,GLO,Virgin,18,0,False
2011,16,RIC,HRT,19,0,False
2011,16,DAM,Virgin,20,0,False
2011,16,LIU,HRT,21,0,False
2011,16,MAL,Williams,999,0,True
2011,16,PET,Renault,999,0,True
2011,16,MSC,Mercedes,999,0,True
2011,17,VET,Red Bull,1,25,False
2011,17,BUT,McLaren,2,18,False
2011,17,ALO,Ferrari,3,15,False
2011,17,WEB,Red Bull,4,12,False
2011,17,MSC,Mercedes,5,10,False
2011,17,ROS,Mercedes,6,8,False
2011,17,HAM,McLaren,7,6,False
2011,17,ALG,Toro Rosso,8,4,False
2011,17,SUT,Force India,9,2,False
2011,17,PER,Sauber,10,1,False
2011,17,PET,Renault,11,0,False
2011,17,SEN,Renault,12,0,False
2011,17,DIR,Force India,13,0,False
2011,17,KOV,Lotus,14,0,False
2011,17,BAR,Williams,15,0,False
2011,17,DAM,Virgin,16,0,False
2011,17,KAR,HRT,17,0,False
2011,17,RIC,HRT,18,0,False
2011,17,TRU,Lotus,19,0,False
2011,17,MAS,Ferrari,999,0,True
2011,17,BUE,Toro Rosso,999,0,True
2011,17,MAL,Williams,999,0,True
2011,17,GLO,Virgin,999,0,True
2011,17,KOB,Sauber,999,0,True
2011,18,HAM,McLaren,1,25,False
2011,18,ALO,Ferrari,2,18,False
2011,18,BUT,McLaren,3,15,False
2011,18,WEB,Red Bull,4,12,False
2011,18,MAS,Ferrari,5,10,False
2011,18,ROS,Mercedes,6,8,False
2011,18,MSC,Mercedes,7,6,False
2011,18,SUT,Force India,8,4,False
2011,18,DIR,Force India,9,2,False
2011,18,KOB,Sauber,10,1,False
2011,18,PER,Sauber,11,0,False
2011,18,BAR,Williams,12,0,False
2011,18,PET,Renault,13,0,False
2011,18,MAL,Williams,14,0,False
2011,18,ALG,Toro Rosso,15,0,False
2011,18,SEN,Renault,16,0,False
2011,18,KOV,Lotus,17,0,False
2011,18,TRU,Lotus,18,0,False
2011,18,GLO,Virgin,19,0,False
2011,18,LIU,HRT,20,0,False
2011,18,RIC,HRT,999,0,True
2011,18,BUE,Toro Rosso,999,0,True
2011,18,DAM,Virgin,999,0,True
2011,18,VET,Red Bull,999,0,True
2011,19,WEB,Red Bull,1,25,False
2011,19,VET,Red Bull,2,18,False
2011,19,BUT,McLaren,3,15,False
2011,19,ALO,Ferrari,4,12,False
2011,19,MAS,Ferrari,5,10,False
2011,19,SUT,Force India,6,8,False
2011,19,ROS,Mercedes,7,6,False
2011,19,DIR,Force India,8,4,False
2011,19,KOB,Sauber,9,2,False
2011,19,PET,Renault,10,1,False
2011,19,ALG,Toro Rosso,11,0,False
2011,19,BUE,Toro Rosso,12,0,False
2011,19,PER,Sauber,13,0,False
2011,19,BAR,Williams,14,0,False
2011,19,MSC,Mercedes,15,0,False
2011,19,KOV,Lotus,16,0,False
2011,19,SEN,Renault,17,0,False
2011,19,TRU,Lotus,18,0,False
2011,19,DAM,Virgin,19,0,False
2011,19,RIC,HRT,20,0,False
2011,19,LIU,HRT,999,0,True
2011,19,HAM,McLaren,999,0,True
2011,19,MAL,Williams,999,0,True
2011,19,GLO,Virgin,999,0,True
2012,1,BUT,McLaren,1,25,False
2012,1,VET,Red Bull,2,18,False
2012,1,HAM,McLaren,3,15,False
2012,1,WEB,Red Bull,4,12,False
2012,1,ALO,Ferrari,5,10,False
2012,1,KOB,Sauber,6,8,False
2012,1,RAI,Lotus F1,7,6,False
2012,1,PER,Sauber,8,4,False
2012,1,RIC,Toro Rosso,9,2,False
2012,1,DIR,Force India,10,1,False
2012,1,VER,Toro Rosso,11,0,False
2012,1,ROS,Mercedes,12,0,False
2012,1,MAL,Williams,13,0,False
2012,1,GLO,Marussia,14,0,False
2012,1,PIC,Marussia,15,0,False
2012,1,SEN,Williams,16,0,False
2012,1,MAS,Ferrari,999,0,True
2012,1,KOV,Caterham,999,0,True
2012,1,PET,Caterham,999,0,True
2012,1,MSC,Mercedes,999,0,True
2012,1,GRO,Lotus F1,999,0,True
2012,1,HUL,Force India,999,0,True
2012,2,ALO,Ferrari,1,25,False
2012,2,PER,Sauber,2,18,False
2012,2,HAM,McLaren,3,15,False
2012,2,WEB,Red Bull,4,12,False
2012,2,RAI,Lotus F1,5,10,False
2012,2,SEN,Williams,6,8,False
2012,2,DIR,Force India,7,6,False
2012,2,VER,Toro Rosso,8,4,False
2012,2,HUL,Force India,9,2,False
2012,2,MSC,Mercedes,10,1,False
2012,2,VET,Red Bull,11,0,False
2012,2,RIC,Toro Rosso,12,0,False
2012,2,ROS,Mercedes,13,0,False
2012,2,BUT,McLaren,14,0,False
2012,2,MAS,Ferrari,15,0,False
2012,2,PET,Caterham,16,0,False
2012,2,GLO,Marussia,17,0,False
2012,2,KOV,Caterham,18,0,False
2012,2,MAL,Williams,19,0,False
2012,2,PIC,Marussia,20,0,False
2012,2,KAR,HRT,21,0,False
2012,2,DLR,HRT,22,0,False
2012,2,KOB,Sauber,999,0,True
2012,2,GRO,Lotus F1,999,0,True
2012,3,ROS,Mercedes,1,25,False
2012,3,BUT,McLaren,2,18,False
2012,3,HAM,McLaren,3,15,False
2012,3,WEB,Red Bull,4,12,False
2012,3,VET,Red Bull,5,10,False
2012,3,GRO,Lotus F1,6,8,False
2012,3,SEN,Williams,7,6,False
2012,3,MAL,Williams,8,4,False
2012,3,ALO,Ferrari,9,2,False
2012,3,KOB,Sauber,10,1,False
2012,3,PER,Sauber,11,0,False
2012,3,DIR,Force India,12,0,False
2012,3,MAS,Ferrari,13,0,False
2012,3,RAI,Lotus F1,14,0,False
2012,3,HUL,Force India,15,0,False
2012,3,VER,Toro Rosso,16,0,False
2012,3,RIC,Toro Rosso,17,0,False
2012,3,PET,Caterham,18,0,False
2012,3,GLO,Marussia,19,0,False
2012,3,PIC,Marussia,20,0,False
2012,3,DLR,HRT,21,0,False
2012,3,KAR,HRT,22,0,False
2012,3,KOV,Caterham,23,0,False
2012,3,MSC,Mercedes,999,0,True
2012,4,VET,Red Bull,1,25,False
2012,4,RAI,Lotus F1,2,18,False
2012,4,GRO,Lotus F1,3,15,False
2012,4,WEB,Red Bull,4,12,False
2012,4,ROS,Mercedes,5,10,False
2012,4,DIR,Force India,6,8,False
2012,4,ALO,Ferrari,7,6,False
2012,4,HAM,McLaren,8,4,False
2012,4,MAS,Ferrari,9,2,False
2012,4,MSC,Mercedes,10,1,False
2012,4,PER,Sauber,11,0,False
2012,4,HUL,Force India,12,0,False
2012,4,KOB,Sauber,13,0,False
2012,4,VER,Toro Rosso,14,0,False
2012,4,RIC,Toro Rosso,15,0,False
2012,4,PET,Caterham,16,0,False
2012,4,KOV,Caterham,17,0,False
2012,4,BUT,McLaren,18,0,False
2012,4,GLO,Marussia,19,0,False
2012,4,DLR,HRT,20,0,False
2012,4,KAR,HRT,21,0,False
2012,4,SEN,Williams,22,0,False
2012,4,MAL,Williams,999,0,True
2012,4,PIC,Marussia,999,0,True
2012,5,MAL,Williams,1,25,False
2012,5,ALO,Ferrari,2,18,False
2012,5,RAI,Lotus F1,3,15,False
2012,5,GRO,Lotus F1,4,12,False
2012,5,KOB,Sauber,5,10,False
2012,5,VET,Red Bull,6,8,False
2012,5,ROS,Mercedes,7,6,False
2012,5,HAM,McLaren,8,4,False
2012,5,BUT,McLaren,9,2,False
2012,5,HUL,Force India,10,1,False
2012,5,WEB,Red Bull,11,0,False
2012,5,VER,Toro Rosso,12,0,False
2012,5,RIC,Toro Rosso,13,0,False
2012,5,DIR,Force India,14,0,False
2012,5,MAS,Ferrari,15,0,False
2012,5,KOV,Caterham,16,0,False
2012,5,PET,Caterham,17,0,False
2012,5,GLO,Marussia,18,0,False
2012,5,DLR,HRT,19,0,False
2012,5,PER,Sauber,999,0,True
2012,5,PIC,Marussia,999,0,True
2012,5,KAR,HRT,999,0,True
2012,5,SEN,Williams,999,0,True
2012,5,MSC,Mercedes,999,0,True
2012,6,WEB,Red Bull,1,25,False
2012,6,ROS,Mercedes,2,18,False
2012,6,ALO,Ferrari,3,15,False
2012,6,VET,Red Bull,4,12,False
2012,6,HAM,McLaren,5,10,False
2012,6,MAS,Ferrari,6,8,False
2012,6,DIR,Force India,7,6,False
2012,6,HUL,Force India,8,4,False
2012,6,RAI,Lotus F1,9,2,False
2012,6,SEN,Williams,10,1,False
2012,6,PER,Sauber,11,0,False
2012,6,VER,Toro Rosso,12,0,False
2012,6,KOV,Caterham,13,0,False
2012,6,GLO,Marussia,14,0,False
2012,6,KAR,HRT,15,0,False
2012,6,BUT,McLaren,16,0,False
2012,6,RIC,Toro Rosso,999,0,True
2012,6,PIC,Marussia,999,0,True
2012,6,MSC,Mercedes,999,0,True
2012,6,PET,Caterham,999,0,True
2012,6,KOB,Sauber,999,0,True
2012,6,DLR,HRT,999,0,True
2012,6,MAL,Williams,999,0,True
2012,6,GRO,Lotus F1,999,0,True
2012,7,HAM,McLaren,1,25,False
2012,7,GRO,Lotus F1,2,18,False
2012,7,PER,Sauber,3,15,False
2012,7,VET,Red Bull,4,12,False
2012,7,ALO,Ferrari,5,10,False
2012,7,ROS,Mercedes,6,8,False
2012,7,WEB,Red Bull,7,6,False
2012,7,RAI,Lotus F1,8,4,False
2012,7,KOB,Sauber,9,2,False
2012,7,MAS,Ferrari,10,1,False
2012,7,DIR,Force India,11,0,False
2012,7,HUL,Force India,12,0,False
2012,7,MAL,Williams,13,0,False
2012,7,RIC,Toro Rosso,14,0,False
2012,7,VER,Toro Rosso,15,0,False
2012,7,BUT,McLaren,16,0,False
2012,7,SEN,Williams,17,0,False
2012,7,KOV,Caterham,18,0,False
2012,7,PET,Caterham,19,0,False
2012,7,PIC,Marussia,20,0,False
2012,7,GLO,Marussia,21,0,False
2012,7,MSC,Mercedes,999,0,True
2012,7,DLR,HRT,999,0,True
2012,7,KAR,HRT,999,0,True
2012,8,ALO,Ferrari,1,25,False
2012,8,RAI,Lotus F1,2,18,False
2012,8,MSC,Mercedes,3,15,False
2012,8,WEB,Red Bull,4,12,False
2012,8,HUL,Force India,5,10,False
2012,8,ROS,Mercedes,6,8,False
2012,8,DIR,Force India,7,6,False
2012,8,BUT,McLaren,8,4,False
2012,8,PER,Sauber,9,2,False
2012,8,SEN,Williams,10,1,False
2012,8,RIC,Toro Rosso,11,0,False
2012,8,MAL,Williams,12,0,False
2012,8,PET,Caterham,13,0,False
2012,8,KOV,Caterham,14,0,False
2012,8,PIC,Marussia,15,0,False
2012,8,MAS,Ferrari,16,0,False
2012,8,DLR,HRT,17,0,False
2012,8,KAR,HRT,18,0,False
2012,8,HAM,McLaren,19,0,False
2012,8,GRO,Lotus F1,999,0,True
2012,8,VET,Red Bull,999,0,True
2012,8,KOB,Sauber,999,0,True
2012,8,VER,Toro Rosso,999,0,True
2012,8,GLO,Marussia,999,0,True
2012,9,WEB,Red Bull,1,25,False
2012,9,ALO,Ferrari,2,18,False
2012,9,VET,Red Bull,3,15,False
2012,9,MAS,Ferrari,4,12,False
2012,9,RAI,Lotus F1,5,10,False
2012,9,GRO,Lotus F1,6,8,False
2012,9,MSC,Mercedes,7,6,False
2012,9,HAM,McLaren,8,4,False
2012,9,SEN,Williams,9,2,False
2012,9,BUT,McLaren,10,1,False
2012,9,KOB,Sauber,11,0,False
2012,9,HUL,Force India,12,0,False
2012,9,RIC,Toro Rosso,13,0,False
2012,9,VER,Toro Rosso,14,0,False
2012,9,ROS,Mercedes,15,0,False
2012,9,MAL,Williams,16,0,False
2012,9,KOV,Caterham,17,0,False
2012,9,GLO,Marussia,18,0,False
2012,9,PIC,Marussia,19,0,False
2012,9,DLR,HRT,20,0,False
2012,9,KAR,HRT,21,0,False
2012,9,PER,Sauber,999,0,True
2012,9,DIR,Force India,999,0,True
2012,9,PET,Caterham,999,0,True
2012,10,ALO,Ferrari,1,25,False
2012,10,BUT,McLaren,2,18,False
2012,10,RAI,Lotus F1,3,15,False
2012,10,KOB,Sauber,4,12,False
2012,10,VET,Red Bull,5,10,False
2012,10,PER,Sauber,6,8,False
2012,10,MSC,Mercedes,7,6,False
2012,10,WEB,Red Bull,8,4,False
2012,10,HUL,Force India,9,2,False
2012,10,ROS,Mercedes,10,1,False
